"CubeId";"BSTA@SNB.MONA_US.BIL.PAS.VKE.KOV"
"PublishingDate";"2025-10-21 09:49"

"Date";"KONSOLIDIERUNGSSTUFE";"INLANDAUSLAND";"WAEHRUNG";"SEKTORESVG";"FAELLIGKEIT";"UEBERTRAGBARKEIT";"BANKENGRUPPE";"Value"
"2017-04";"U";"I";"T";"T";"KUE";"UEB";"A40";"136827513.419928"
"2017-04";"U";"I";"T";"T";"KUE";"NUE";"A40";"351385098.283021"
"2017-04";"U";"I";"T";"T";"RLZ";"T";"A40";"77039038.909256"
"2017-04";"U";"I";"T";"NFU";"T";"T";"A40";"210517280.289172"
"2017-04";"U";"I";"T";"NFU";"ASI";"T";"A40";"160262758.0004269"
"2017-04";"U";"I";"T";"NFU";"KUE";"T";"A40";"37383437.14576184"
"2017-04";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5534853.93598"
"2017-04";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"31848583.20978184"
"2017-04";"U";"I";"T";"NFU";"RLZ";"T";"A40";"12871085.14299318"
"2017-04";"U";"I";"T";"FUN";"T";"T";"A40";"157199800.655612"
"2017-04";"U";"I";"T";"FUN";"ASI";"T";"A40";"95369992.57367495"
"2017-04";"U";"I";"T";"FUN";"KUE";"T";"A40";"18294317.34215778"
"2017-04";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1976705.65512"
"2017-04";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"16317611.68703779"
"2017-04";"U";"I";"T";"FUN";"RLZ";"T";"A40";"43535490.73977928"
"2017-04";"U";"I";"T";"FVW";"T";"T";"A40";"76688647.239864"
"2017-04";"U";"I";"T";"FVW";"ASI";"T";"A40";"42429507.36679499"
"2017-04";"U";"I";"T";"FVW";"KUE";"T";"A40";"7901690.0278169"
"2017-04";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"878067.24911"
"2017-04";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7023622.7787069"
"2017-04";"U";"I";"T";"FVW";"RLZ";"T";"A40";"26357449.84525211"
"2017-04";"U";"I";"CHF";"T";"T";"T";"A40";"885037854.293306"
"2017-04";"U";"I";"CHF";"T";"ASI";"T";"A40";"367655295.4715889"
"2017-04";"U";"I";"CHF";"T";"KUE";"T";"A40";"474490847.1539649"
"2017-04";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"131971656.472198"
"2017-04";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"342519190.681767"
"2017-04";"U";"I";"CHF";"T";"RLZ";"T";"A40";"42891711.667752"
"2017-04";"U";"I";"CHF";"NFU";"T";"T";"A40";"168480197.832421"
"2017-04";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"125144922.45223968"
"2017-04";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"34303101.6129053"
"2017-04";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5309683.63939"
"2017-04";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"28993417.9735153"
"2017-04";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"9032173.76727603"
"2017-04";"U";"I";"CHF";"FUN";"T";"T";"A40";"106516720.100207"
"2017-04";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"69121551.4042922"
"2017-04";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16495147.2108659"
"2017-04";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1840788.8932"
"2017-04";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14654358.3176659"
"2017-04";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"20900021.48504892"
"2017-04";"U";"I";"CHF";"FVW";"T";"T";"A40";"36764324.418859"
"2017-04";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25924132.34571126"
"2017-04";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6349385.61556081"
"2017-04";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"763244.63673"
"2017-04";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5586140.97883081"
"2017-04";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"4490806.45758693"
"2017-05";"U";"I";"T";"T";"T";"T";"A40";"1055910022.80954"
"2017-05";"U";"I";"T";"T";"ASI";"T";"A40";"473582865.8743709"
"2017-05";"U";"I";"T";"T";"KUE";"T";"A40";"489282571.6089"
"2017-05";"U";"I";"T";"T";"KUE";"UEB";"A40";"137936835.274008"
"2017-05";"U";"I";"T";"T";"KUE";"NUE";"A40";"351345736.334892"
"2017-05";"U";"I";"T";"T";"RLZ";"T";"A40";"93044585.326269"
"2017-05";"U";"I";"T";"NFU";"T";"T";"A40";"211185585.315254"
"2017-05";"U";"I";"T";"NFU";"ASI";"T";"A40";"161140713.2502038"
"2017-05";"U";"I";"T";"NFU";"KUE";"T";"A40";"36984902.4597554"
"2017-05";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5564151.8224"
"2017-05";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"31420750.6373554"
"2017-05";"U";"I";"T";"NFU";"RLZ";"T";"A40";"13059969.60529483"
"2017-05";"U";"I";"T";"FUN";"T";"T";"A40";"172585963.55321"
"2017-05";"U";"I";"T";"FUN";"ASI";"T";"A40";"94578682.8140719"
"2017-05";"U";"I";"T";"FUN";"KUE";"T";"A40";"18303448.25166438"
"2017-05";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"2134895.03086"
"2017-05";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"16168553.22080438"
"2017-05";"U";"I";"T";"FUN";"RLZ";"T";"A40";"59703832.48747374"
"2017-05";"U";"I";"T";"FVW";"T";"T";"A40";"94878209.856033"
"2017-05";"U";"I";"T";"FVW";"ASI";"T";"A40";"43116538.35465262"
"2017-05";"U";"I";"T";"FVW";"KUE";"T";"A40";"8052376.7893212"
"2017-05";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"1025792.07797"
"2017-05";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7026584.7113512"
"2017-05";"U";"I";"T";"FVW";"RLZ";"T";"A40";"43709294.71205917"
"2017-05";"U";"I";"CHF";"T";"T";"T";"A40";"890509107.693266"
"2017-05";"U";"I";"CHF";"T";"ASI";"T";"A40";"372635080.2086609"
"2017-05";"U";"I";"CHF";"T";"KUE";"T";"A40";"475461717.145807"
"2017-05";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"132911119.699629"
"2017-05";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"342550597.446178"
"2017-05";"U";"I";"CHF";"T";"RLZ";"T";"A40";"42412310.338798"
"2017-05";"U";"I";"CHF";"NFU";"T";"T";"A40";"170416135.343963"
"2017-05";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"127876563.002829"
"2017-05";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"34108560.74729728"
"2017-05";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5309928.02883"
"2017-05";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"28798632.71846728"
"2017-05";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8431011.59383669"
"2017-05";"U";"I";"CHF";"FUN";"T";"T";"A40";"104845477.910066"
"2017-05";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"67522690.4189119"
"2017-05";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16299720.98817736"
"2017-05";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1949228.65495"
"2017-05";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14350492.33322737"
"2017-05";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"21023066.50297673"
"2017-05";"U";"I";"CHF";"FVW";"T";"T";"A40";"37540595.503869"
"2017-05";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25832742.75274291"
"2017-05";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6291953.33753901"
"2017-05";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"861398.45963"
"2017-05";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5430554.87790901"
"2017-05";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"5415899.41358707"
"2017-06";"U";"I";"T";"T";"T";"T";"A40";"1060416241.130482"
"2017-06";"U";"I";"T";"T";"ASI";"T";"A40";"478373335.4304289"
"2017-06";"U";"I";"T";"T";"KUE";"T";"A40";"487848224.912037"
"2017-06";"U";"I";"T";"T";"KUE";"UEB";"A40";"137855612.118008"
"2017-06";"U";"I";"T";"T";"KUE";"NUE";"A40";"349992612.794029"
"2017-06";"U";"I";"T";"T";"RLZ";"T";"A40";"94194680.788016"
"2017-06";"U";"I";"T";"NFU";"T";"T";"A40";"208835185.49784"
"2017-06";"U";"I";"T";"NFU";"ASI";"T";"A40";"159855811.3011958"
"2017-06";"U";"I";"T";"NFU";"KUE";"T";"A40";"35976178.64409131"
"2017-06";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5594983.15696"
"2017-06";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"30381195.48713131"
"2017-06";"U";"I";"T";"NFU";"RLZ";"T";"A40";"13003195.55255289"
"2017-06";"U";"I";"T";"FUN";"T";"T";"A40";"178724013.017243"
"2017-06";"U";"I";"T";"FUN";"ASI";"T";"A40";"99443002.5265817"
"2017-06";"U";"I";"T";"FUN";"KUE";"T";"A40";"18335405.87216207"
"2017-06";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1919123.39281"
"2017-06";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"16416282.47935207"
"2017-06";"U";"I";"T";"FUN";"RLZ";"T";"A40";"60945604.61849923"
"2017-06";"U";"I";"T";"FVW";"T";"T";"A40";"96854176.336599"
"2017-06";"U";"I";"T";"FVW";"ASI";"T";"A40";"44053176.24400956"
"2017-06";"U";"I";"T";"FVW";"KUE";"T";"A40";"8194615.83284382"
"2017-06";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"855110.56897"
"2017-06";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7339505.26387382"
"2017-06";"U";"I";"T";"FVW";"RLZ";"T";"A40";"44606384.25974562"
"2017-06";"U";"I";"CHF";"T";"T";"T";"A40";"888732336.2056737"
"2017-06";"U";"I";"CHF";"T";"ASI";"T";"A40";"372330323.3232969"
"2017-06";"U";"I";"CHF";"T";"KUE";"T";"A40";"473943077.328837"
"2017-06";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"132774519.157349"
"2017-06";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"341168558.171488"
"2017-06";"U";"I";"CHF";"T";"RLZ";"T";"A40";"42458935.55354"
"2017-06";"U";"I";"CHF";"NFU";"T";"T";"A40";"167781713.165965"
"2017-06";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"126116251.7756296"
"2017-06";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33074671.20672852"
"2017-06";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5325728.4948"
"2017-06";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"27748942.71192852"
"2017-06";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8590790.18360687"
"2017-06";"U";"I";"CHF";"FUN";"T";"T";"A40";"107912172.631644"
"2017-06";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"70147146.1664164"
"2017-06";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16620264.35391418"
"2017-06";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1771763.88612"
"2017-06";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14848500.46779419"
"2017-06";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"21144762.1113134"
"2017-06";"U";"I";"CHF";"FVW";"T";"T";"A40";"37891465.528016"
"2017-06";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25931651.95962568"
"2017-06";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6757729.66393602"
"2017-06";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"736812.3496"
"2017-06";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"6020917.31433602"
"2017-06";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"5202083.9044543"
"2017-07";"U";"I";"T";"T";"T";"T";"A40";"1063174536.1356227"
"2017-07";"U";"I";"T";"T";"ASI";"T";"A40";"479072689.0590799"
"2017-07";"U";"I";"T";"T";"KUE";"T";"A40";"489292296.063971"
"2017-07";"U";"I";"T";"T";"KUE";"UEB";"A40";"138701069.540048"
"2017-07";"U";"I";"T";"T";"KUE";"NUE";"A40";"350591226.523923"
"2017-07";"U";"I";"T";"T";"RLZ";"T";"A40";"94809551.012572"
"2017-07";"U";"I";"T";"NFU";"T";"T";"A40";"213615599.423991"
"2017-07";"U";"I";"T";"NFU";"ASI";"T";"A40";"163770009.1513419"
"2017-07";"U";"I";"T";"NFU";"KUE";"T";"A40";"36580094.69614994"
"2017-07";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5645732.00558"
"2017-07";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"30934362.69056994"
"2017-07";"U";"I";"T";"NFU";"RLZ";"T";"A40";"13265495.57649915"
"2017-07";"U";"I";"T";"FUN";"T";"T";"A40";"173724840.852542"
"2017-07";"U";"I";"T";"FUN";"ASI";"T";"A40";"94807840.3958442"
"2017-07";"U";"I";"T";"FUN";"KUE";"T";"A40";"17741290.27970641"
"2017-07";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1912487.57358"
"2017-07";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"15828802.70612641"
"2017-07";"U";"I";"T";"FUN";"RLZ";"T";"A40";"61175710.17699143"
"2017-07";"U";"I";"T";"FVW";"T";"T";"A40";"94824368.346282"
"2017-07";"U";"I";"T";"FVW";"ASI";"T";"A40";"42042608.6448694"
"2017-07";"U";"I";"T";"FVW";"KUE";"T";"A40";"7357255.27825369"
"2017-07";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"850021.7678"
"2017-07";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6507233.5104537"
"2017-07";"U";"I";"T";"FVW";"RLZ";"T";"A40";"45424504.4231589"
"2017-07";"U";"I";"CHF";"T";"T";"T";"A40";"893654288.9750669"
"2017-07";"U";"I";"CHF";"T";"ASI";"T";"A40";"375513307.3700359"
"2017-07";"U";"I";"CHF";"T";"KUE";"T";"A40";"475089305.169367"
"2017-07";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"133537575.681549"
"2017-07";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"341551729.487818"
"2017-07";"U";"I";"CHF";"T";"RLZ";"T";"A40";"43051676.435664"
"2017-07";"U";"I";"CHF";"NFU";"T";"T";"A40";"172518809.140773"
"2017-07";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"130095778.1321587"
"2017-07";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33653376.30928209"
"2017-07";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5375821.29997"
"2017-07";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"28277555.00931209"
"2017-07";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8769654.6993322"
"2017-07";"U";"I";"CHF";"FUN";"T";"T";"A40";"105248991.00929"
"2017-07";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"67731881.3528406"
"2017-07";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16019559.81613072"
"2017-07";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1758869.37337"
"2017-07";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14260690.44276072"
"2017-07";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"21497549.8403187"
"2017-07";"U";"I";"CHF";"FVW";"T";"T";"A40";"37116096.364751"
"2017-07";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"25065906.43249999"
"2017-07";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"5918331.18713103"
"2017-07";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"727428.9794"
"2017-07";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5190902.20773103"
"2017-07";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"6131858.74511999"
"2017-08";"U";"I";"T";"T";"T";"T";"A40";"1065651738.9820828"
"2017-08";"U";"I";"T";"T";"ASI";"T";"A40";"480406811.2917248"
"2017-08";"U";"I";"T";"T";"KUE";"T";"A40";"490688723.27719"
"2017-08";"U";"I";"T";"T";"KUE";"UEB";"A40";"139782378.4411"
"2017-08";"U";"I";"T";"T";"KUE";"NUE";"A40";"350906344.83609"
"2017-08";"U";"I";"T";"T";"RLZ";"T";"A40";"94556204.413168"
"2017-08";"U";"I";"T";"NFU";"T";"T";"A40";"213111918.314631"
"2017-08";"U";"I";"T";"NFU";"ASI";"T";"A40";"163481452.3531473"
"2017-08";"U";"I";"T";"NFU";"KUE";"T";"A40";"36697789.29486888"
"2017-08";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5693723.0064"
"2017-08";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"31004066.28846888"
"2017-08";"U";"I";"T";"NFU";"RLZ";"T";"A40";"12932676.6666148"
"2017-08";"U";"I";"T";"FUN";"T";"T";"A40";"176240175.533196"
"2017-08";"U";"I";"T";"FUN";"ASI";"T";"A40";"95923464.63977642"
"2017-08";"U";"I";"T";"FUN";"KUE";"T";"A40";"17996368.88559323"
"2017-08";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1911636.13283"
"2017-08";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"16084732.75276324"
"2017-08";"U";"I";"T";"FUN";"RLZ";"T";"A40";"62320342.00782629"
"2017-08";"U";"I";"T";"FVW";"T";"T";"A40";"98758485.939154"
"2017-08";"U";"I";"T";"FVW";"ASI";"T";"A40";"44355224.06021525"
"2017-08";"U";"I";"T";"FVW";"KUE";"T";"A40";"7493255.80799341"
"2017-08";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"843138.76895"
"2017-08";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6650117.03904341"
"2017-08";"U";"I";"T";"FVW";"RLZ";"T";"A40";"46910006.07094534"
"2017-08";"U";"I";"CHF";"T";"T";"T";"A40";"897548226.371456"
"2017-08";"U";"I";"CHF";"T";"ASI";"T";"A40";"378473470.2569819"
"2017-08";"U";"I";"CHF";"T";"KUE";"T";"A40";"476694309.88895"
"2017-08";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"134640169.62377"
"2017-08";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"342054140.26518"
"2017-08";"U";"I";"CHF";"T";"RLZ";"T";"A40";"42380446.225524"
"2017-08";"U";"I";"CHF";"NFU";"T";"T";"A40";"173926550.740988"
"2017-08";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"131395993.131277"
"2017-08";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"33755221.69426539"
"2017-08";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5416407.5758"
"2017-08";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"28338814.1184654"
"2017-08";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8775335.91544563"
"2017-08";"U";"I";"CHF";"FUN";"T";"T";"A40";"105736714.33017"
"2017-08";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"68558544.4512106"
"2017-08";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16333433.56786699"
"2017-08";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1758919.53967"
"2017-08";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14574514.02819699"
"2017-08";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"20844736.3110924"
"2017-08";"U";"I";"CHF";"FVW";"T";"T";"A40";"38817925.452647"
"2017-08";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"26766240.74046121"
"2017-08";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6125211.26553203"
"2017-08";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"721153.04285"
"2017-08";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5404058.22268203"
"2017-08";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"5926473.44665376"
"2017-09";"U";"I";"T";"T";"T";"T";"A40";"1066158889.056056"
"2017-09";"U";"I";"T";"T";"ASI";"T";"A40";"480991050.827701"
"2017-09";"U";"I";"T";"T";"KUE";"T";"A40";"490559903.044327"
"2017-09";"U";"I";"T";"T";"KUE";"UEB";"A40";"140850251.26207"
"2017-09";"U";"I";"T";"T";"KUE";"NUE";"A40";"349709651.782257"
"2017-09";"U";"I";"T";"T";"RLZ";"T";"A40";"94607935.184028"
"2017-09";"U";"I";"T";"NFU";"T";"T";"A40";"211681549.611494"
"2017-09";"U";"I";"T";"NFU";"ASI";"T";"A40";"162971481.4497944"
"2017-09";"U";"I";"T";"NFU";"KUE";"T";"A40";"35750327.25042293"
"2017-09";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5713312.28059"
"2017-09";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"30037014.96983293"
"2017-09";"U";"I";"T";"NFU";"RLZ";"T";"A40";"12959740.91127673"
"2017-09";"U";"I";"T";"FUN";"T";"T";"A40";"177452654.540535"
"2017-09";"U";"I";"T";"FUN";"ASI";"T";"A40";"96112436.76583618"
"2017-09";"U";"I";"T";"FUN";"KUE";"T";"A40";"18432291.31517492"
"2017-09";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1953014.73391"
"2017-09";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"16479276.58126493"
"2017-09";"U";"I";"T";"FUN";"RLZ";"T";"A40";"62907926.45952391"
"2017-09";"U";"I";"T";"FVW";"T";"T";"A40";"101394879.424818"
"2017-09";"U";"I";"T";"FVW";"ASI";"T";"A40";"45862786.73760529"
"2017-09";"U";"I";"T";"FVW";"KUE";"T";"A40";"8242052.9487412"
"2017-09";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"807411.04692"
"2017-09";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"7434641.9018212"
"2017-09";"U";"I";"T";"FVW";"RLZ";"T";"A40";"47290039.73847151"
"2017-09";"U";"I";"CHF";"T";"T";"T";"A40";"898200670.563052"
"2017-09";"U";"I";"CHF";"T";"ASI";"T";"A40";"379902990.1006288"
"2017-09";"U";"I";"CHF";"T";"KUE";"T";"A40";"476254295.58616"
"2017-09";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"135512077.66241"
"2017-09";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"340742217.92375"
"2017-09";"U";"I";"CHF";"T";"RLZ";"T";"A40";"42043384.876263"
"2017-09";"U";"I";"CHF";"NFU";"T";"T";"A40";"172244310.788974"
"2017-09";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"130766626.12840505"
"2017-09";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"32794854.93208231"
"2017-09";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5444603.00779"
"2017-09";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"27350251.92429231"
"2017-09";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8682829.72848667"
"2017-09";"U";"I";"CHF";"FUN";"T";"T";"A40";"106384936.215518"
"2017-09";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"69055429.63751395"
"2017-09";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16724950.53935462"
"2017-09";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1785516.85782"
"2017-09";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"14939433.68153463"
"2017-09";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"20604556.03864943"
"2017-09";"U";"I";"CHF";"FVW";"T";"T";"A40";"40319723.869523"
"2017-09";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"27996503.36517247"
"2017-09";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"6836806.35096056"
"2017-09";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"670858.96863"
"2017-09";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"6165947.38233056"
"2017-09";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"5486414.15338997"
"2017-10";"U";"I";"T";"T";"T";"T";"A40";"1070426282.833002"
"2017-10";"U";"I";"T";"T";"ASI";"T";"A40";"486747281.4231589"
"2017-10";"U";"I";"T";"T";"KUE";"T";"A40";"490170101.234764"
"2017-10";"U";"I";"T";"T";"KUE";"UEB";"A40";"141771746.503314"
"2017-10";"U";"I";"T";"T";"KUE";"NUE";"A40";"348398354.73145"
"2017-10";"U";"I";"T";"T";"RLZ";"T";"A40";"93508900.175079"
"2017-10";"U";"I";"T";"NFU";"T";"T";"A40";"216868864.94729"
"2017-10";"U";"I";"T";"NFU";"ASI";"T";"A40";"168927951.4906681"
"2017-10";"U";"I";"T";"NFU";"KUE";"T";"A40";"35227237.43970733"
"2017-10";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"5668423.54423"
"2017-10";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"29558813.89547733"
"2017-10";"U";"I";"T";"NFU";"RLZ";"T";"A40";"12713676.01691444"
"2017-10";"U";"I";"T";"FUN";"T";"T";"A40";"175373107.067537"
"2017-10";"U";"I";"T";"FUN";"ASI";"T";"A40";"94058335.6141327"
"2017-10";"U";"I";"T";"FUN";"KUE";"T";"A40";"17889104.03221071"
"2017-10";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"1971748.63037"
"2017-10";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"15917355.40184071"
"2017-10";"U";"I";"T";"FUN";"RLZ";"T";"A40";"63425667.42119357"
"2017-10";"U";"I";"T";"FVW";"T";"T";"A40";"101563745.82863"
"2017-10";"U";"I";"T";"FVW";"ASI";"T";"A40";"46343037.50712953"
"2017-10";"U";"I";"T";"FVW";"KUE";"T";"A40";"7644677.23904744"
"2017-10";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"730028.24386"
"2017-10";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6914648.99518744"
"2017-10";"U";"I";"T";"FVW";"RLZ";"T";"A40";"47576031.08245303"
"2017-10";"U";"I";"CHF";"T";"T";"T";"A40";"903500942.816103"
"2017-10";"U";"I";"CHF";"T";"ASI";"T";"A40";"385434272.9611429"
"2017-10";"U";"I";"CHF";"T";"KUE";"T";"A40";"476563741.661221"
"2017-10";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"136632984.29605"
"2017-10";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"339930757.365171"
"2017-10";"U";"I";"CHF";"T";"RLZ";"T";"A40";"41502928.193739"
"2017-10";"U";"I";"CHF";"NFU";"T";"T";"A40";"176394155.16579"
"2017-10";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"135363818.26033232"
"2017-10";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"32738821.113495"
"2017-10";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"5465022.00964"
"2017-10";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"27273799.103855"
"2017-10";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"8291515.79196265"
"2017-10";"U";"I";"CHF";"FUN";"T";"T";"A40";"105066098.146838"
"2017-10";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"68058321.17542823"
"2017-10";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"16401904.80476976"
"2017-10";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"1852509.5326"
